  0.004161, BNO0_UnitAccX, BNO0_UnitAccY, BNO0_UnitAccZ, BNO0_RawAccMag, BNO0_GyrX, BNO0_GyrY, BNO0_GyrZ, BNO0_MagX, BNO0_MagY, BNO0_MagZ, BNO1_UnitAccX, BNO1_UnitAccY, BNO1_UnitAccZ, BNO1_RawAccMag, BNO1_GyrX, BNO1_GyrY, BNO1_GyrZ, BNO1_MagX, BNO1_MagY, BNO1_MagZ, BNO2_UnitAccX, BNO2_UnitAccY, BNO2_UnitAccZ, BNO2_RawAccMag, BNO2_GyrX, BNO2_GyrY, BNO2_GyrZ, BNO2_MagX, BNO2_MagY, BNO2_MagZ, BNO3_UnitAccX, BNO3_UnitAccY, BNO3_UnitAccZ, BNO3_RawAccMag, BNO3_GyrX, BNO3_GyrY, BNO3_GyrZ, BNO3_MagX, BNO3_MagY, BNO3_MagZ, MPU0_UnitAccX, MPU0_UnitAccY, MPU0_UnitAccZ, MPU0_RawAccMag, MPU0_GyrX, MPU0_GyrY, MPU0_GyrZ, MPU1_UnitAccX, MPU1_UnitAccY, MPU1_UnitAccZ, MPU1_RawAccMag, MPU1_GyrX, MPU1_GyrY, MPU1_GyrZ
 29.301190, 0.570        , -0.594       , -0.568       ,        2513.14, -0.448   , 0.000    , 0.560    , -0.421   ,     0.731, 0.537    , 0.700        , -0.515       , -0.495       ,        2479.71, -0.224   , 0.000    , 0.336    , -0.442   , 0.645    , 0.623    , 0.031        , -0.862       , -0.507       ,        2516.30, 0.560    , 0.336    , 0.448    , -0.247   ,     0.615, -0.749   , -0.192       , -0.028       , -0.981       ,        2492.24, -0.112   , 0.000    , 0.112    , -0.354   , -0.099   ,     0.930, 0.231        , 0.275        , 0.933        ,         10.955, 5.130    , 0.565    , -2.137   , 0.462        , 0.372        , 0.805        ,          9.928, -6.198   , -4.412   , -0.122
 29.322722, 0.570        , -0.594       , -0.568       ,        2513.14, -0.112   , 0.000    , 0.783    , -0.391   ,     0.719, 0.575    , 0.700        , -0.515       , -0.495       ,        2479.71, -0.224   , -0.112   , 0.560    , -0.398   , 0.659    , 0.638    , 0.035        , -0.862       , -0.506       ,        2517.49, 0.895    , 0.671    , 0.336    , -0.254   ,     0.626, -0.737   , -0.192       , -0.028       , -0.981       ,        2492.24, 0.000    , -0.112   , 0.112    , -0.356   , -0.109   ,     0.928, 0.231        , 0.275        , 0.933        ,         10.936, 5.466    , 0.534    , -1.817   , 0.462        , 0.370        , 0.806        ,          9.923, -5.802   , -4.504   , -0.504
 29.345559, 0.570        , -0.594       , -0.568       ,        2513.14, 0.224    , 0.112    , 0.336    , -0.433   ,     0.718, 0.545    , 0.702        , -0.514       , -0.494       ,        2486.01, 0.224    , 0.000    , 0.112    , -0.358   , 0.648    , 0.672    , 0.031        , -0.863       , -0.504       ,        2511.25, 0.336    , 0.336    , 0.224    , -0.231   ,     0.629, -0.742   , -0.193       , -0.032       , -0.981       ,        2481.75, 0.000    , 0.000    , -0.224   , -0.349   , -0.111   ,     0.930, 0.232        , 0.276        , 0.933        ,         10.953, 5.939    , 0.351    , -1.405   , 0.462        , 0.371        , 0.805        ,          9.937, -5.115   , -5.084   , -1.115
 29.369612, 0.569        , -0.593       , -0.570       ,        2502.11, 0.000    , 0.224    , -0.783   , -0.408   ,     0.720, 0.562    , 0.701        , -0.512       , -0.496       ,        2473.87, -0.112   , 0.000    , -0.448   , -0.477   , 0.633    , 0.609    , 0.031        , -0.860       , -0.510       ,        2499.95, 0.000    , 0.112    , -0.448   , -0.223   ,     0.634, -0.740   , -0.192       , -0.020       , -0.981       ,        2490.81, -0.336   , 0.112    , 0.112    , -0.351   , -0.117   ,     0.929, 0.232        , 0.276        , 0.933        ,         10.929, 6.489    , 1.038    , -2.092   , 0.462        , 0.372        , 0.805        ,          9.908, -5.038   , -4.473   , -1.893
 29.391019, 0.571        , -0.595       , -0.565       ,        2508.07, 0.448    , 0.560    , -0.560   , -0.418   ,     0.696, 0.584    , 0.700        , -0.515       , -0.495       ,        2479.71, 0.112    , 0.448    , 0.000    , -0.450   , 0.637    , 0.626    , 0.031        , -0.865       , -0.501       ,        2507.09, 0.112    , 0.224    , -0.560   , -0.250   ,     0.625, -0.740   , -0.192       , -0.028       , -0.981       ,        2492.24, 0.336    , 0.000    , 0.000    , -0.354   , -0.117   ,     0.928, 0.231        , 0.274        , 0.933        ,         10.930, 6.779    , 1.160    , -2.397   , 0.464        , 0.373        , 0.804        ,          9.904, -4.794   , -4.580   , -2.305
 29.412722, 0.573        , -0.593       , -0.566       ,        2502.13, -0.224   , 0.560    , -0.895   , -0.450   ,     0.717, 0.532    , 0.700        , -0.515       , -0.495       ,        2479.71, 0.448    , 0.783    , -0.224   , -0.411   , 0.625    , 0.664    , 0.031        , -0.863       , -0.504       ,        2511.25, 0.112    , 0.336    , -0.560   , -0.225   ,     0.632, -0.741   , -0.192       , -0.032       , -0.981       ,        2492.54, 0.224    , -0.336   , 0.000    , -0.344   , -0.105   ,     0.933, 0.230        , 0.276        , 0.933        ,         10.928, 7.038    , 1.359    , -2.702   , 0.460        , 0.372        , 0.806        ,          9.934, -4.779   , -4.504   , -2.504
 29.438339, 0.570        , -0.594       , -0.568       ,        2513.14, 0.783    , 0.783    , -0.671   , -0.414   ,     0.721, 0.555    , 0.702        , -0.514       , -0.494       ,        2486.01, 0.224    , 0.671    , -0.224   , -0.467   , 0.633    , 0.618    , 0.031        , -0.862       , -0.507       ,        2516.30, -0.112   , 0.448    , -0.671   , -0.235   ,     0.609, -0.757   , -0.193       , -0.028       , -0.981       ,        2481.45, -0.224   , 0.000    , -0.112   , -0.342   , -0.115   ,     0.933, 0.230        , 0.278        , 0.933        ,         10.939, 7.221    , 1.679    , -2.931   , 0.461        , 0.375        , 0.805        ,          9.933, -4.763   , -4.351   , -2.321
 29.457129, 0.574        , -0.594       , -0.564       ,        2512.63, 0.560    , 0.671    , -0.560   , -0.409   ,     0.708, 0.576    , 0.703        , -0.511       , -0.495       ,        2481.59, 0.000    , 0.560    , -0.112   , -0.432   , 0.567    , 0.701    , 0.035        , -0.860       , -0.508       ,        2508.02, 0.112    , 0.448    , -0.671   , -0.231   ,     0.643, -0.731   , -0.188       , -0.028       , -0.982       ,        2490.34, 0.336    , 0.112    , -0.112   , -0.346   , -0.111   ,     0.932, 0.228        , 0.280        , 0.933        ,         10.920, 6.794    , 1.542    , -2.397   , 0.462        , 0.373        , 0.805        ,          9.923, -5.053   , -4.244   , -1.878
 29.478399, 0.571        , -0.595       , -0.565       ,        2508.07, 0.224    , 0.336    , -0.448   , -0.415   ,     0.711, 0.568    , 0.700        , -0.515       , -0.495       ,        2479.71, 0.224    , 0.112    , 0.000    , -0.429   , 0.624    , 0.653    , 0.031        , -0.862       , -0.505       ,        2503.48, 0.224    , 0.112    , -0.336   , -0.260   ,     0.641, -0.722   , -0.192       , -0.028       , -0.981       ,        2492.24, 0.224    , -0.112   , -0.112   , -0.342   , -0.119   ,     0.932, 0.230        , 0.281        , 0.932        ,         10.919, 6.244    , 0.687    , -1.756   , 0.459        , 0.376        , 0.805        ,          9.933, -5.176   , -4.748   , -1.282
 29.502564, 0.574        , -0.590       , -0.568       ,        2512.96, -0.448   , 0.000    , -0.336   , -0.380   ,     0.692, 0.614    , 0.702        , -0.514       , -0.494       ,        2486.01, 0.112    , 0.224    , -0.112   , -0.456   , 0.579    , 0.676    , 0.031        , -0.863       , -0.504       ,        2511.25, -0.336   , 0.224    , 0.000    , -0.245   ,     0.636, -0.732   , -0.188       , -0.024       , -0.982       ,        2490.11, -0.112   , 0.000    , 0.000    , -0.353   , -0.106   ,     0.929, 0.228        , 0.281        , 0.932        ,         10.950, 5.832    , 0.580    , -1.908   , 0.459        , 0.377        , 0.805        ,          9.927, -5.603   , -4.382   , -0.992
 29.526850, 0.575        , -0.591       , -0.565       ,        2506.71, -0.336   , -0.112   , 0.224    , -0.453   ,     0.714, 0.534    , 0.703        , -0.515       , -0.491       ,        2481.79, 0.224    , -0.112   , 0.336    , -0.464   , 0.572    , 0.676    , 0.034        , -0.863       , -0.505       ,        2526.11, 0.336    , -0.112   , 0.112    , -0.241   ,     0.617, -0.750   , -0.188       , -0.028       , -0.982       ,        2490.34, -0.112   , -0.112   , 0.000    , -0.361   , -0.114   ,     0.926, 0.229        , 0.277        , 0.933        ,         10.939, 5.664    , 0.244    , -1.511   , 0.459        , 0.375        , 0.805        ,          9.935, -5.634   , -4.702   , -0.550
 29.549094, 0.574        , -0.594       , -0.564       ,        2512.63, -0.112   , -0.224   , 0.224    , -0.378   ,     0.737, 0.560    , 0.703        , -0.511       , -0.495       ,        2481.59, -0.224   , -0.224   , -0.112   , -0.411   , 0.679    , 0.608    , 0.035        , -0.863       , -0.503       ,        2512.44, -0.560   , -0.336   , 0.224    , -0.238   ,     0.632, -0.738   , -0.192       , -0.032       , -0.981       ,        2492.54, 0.000    , -0.224   , 0.000    , -0.350   , -0.110   ,     0.930, 0.229        , 0.279        , 0.933        ,         10.940, 5.527    , 0.183    , -1.405   , 0.462        , 0.376        , 0.803        ,          9.892, -5.695   , -4.916   , -0.321
 29.572101, 0.575        , -0.591       , -0.565       ,        2506.71, -0.112   , -0.224   , 0.112    , -0.333   ,     0.726, 0.602    , 0.702        , -0.514       , -0.494       ,        2486.01, 0.000    , -0.448   , 0.000    , -0.475   , 0.609    , 0.635    , 0.031        , -0.863       , -0.504       ,        2511.25, -0.448   , 0.000    , 0.224    , -0.269   ,     0.619, -0.738   , -0.192       , -0.024       , -0.981       ,        2492.01, 0.000    , 0.112    , 0.000    , -0.354   , -0.099   ,     0.930, 0.228        , 0.281        , 0.932        ,         10.940, 5.344    , 0.305    , -1.710   , 0.460        , 0.376        , 0.804        ,          9.913, -5.969   , -4.672   , -0.168
 29.593722, 0.574        , -0.594       , -0.564       ,        2512.63, -0.224   , -0.224   , 0.448    , -0.466   ,     0.696, 0.546    , 0.700        , -0.517       , -0.493       ,        2491.16, 0.000    , -0.448   , 0.448    , -0.431   , 0.586    , 0.686    , 0.031        , -0.864       , -0.502       ,        2519.89, 0.112    , 0.000    , 0.224    , -0.237   ,     0.614, -0.753   , -0.192       , -0.028       , -0.981       ,        2492.24, 0.000    , 0.224    , 0.000    , -0.357   , -0.105   ,     0.928, 0.229        , 0.278        , 0.933        ,         10.929, 5.374    , 0.366    , -1.786   , 0.460        , 0.373        , 0.806        ,          9.909, -6.000   , -4.611   , -0.061
 29.614814, 0.570        , -0.594       , -0.568       ,        2513.14, -0.112   , -0.336   , 0.671    , -0.411   ,     0.707, 0.576    , 0.701        , -0.516       , -0.492       ,        2474.07, -0.448   , -0.224   , 0.112    , -0.451   , 0.593    , 0.667    , 0.031        , -0.863       , -0.504       ,        2511.25, 0.336    , 0.000    , 0.560    , -0.234   ,     0.638, -0.734   , -0.193       , -0.032       , -0.981       ,        2481.75, 0.000    , -0.112   , 0.000    , -0.352   , -0.112   ,     0.929, 0.231        , 0.278        , 0.932        ,         10.919, 5.359    , 0.092    , -1.481   , 0.461        , 0.374        , 0.805        ,          9.935, -5.817   , -4.779   , -0.321
 29.640732, 0.573        , -0.593       , -0.566       ,        2502.13, -0.112   , -0.224   , 0.336    , -0.398   ,     0.711, 0.580    , 0.701        , -0.512       , -0.496       ,        2473.87, 0.000    , -0.112   , 0.000    , -0.447   , 0.606    , 0.658    , 0.031        , -0.862       , -0.507       ,        2516.30, -0.224   , -0.112   , 0.112    , -0.240   ,     0.626, -0.742   , -0.192       , -0.028       , -0.981       ,        2492.24, -0.112   , 0.224    , 0.000    , -0.358   , -0.095   ,     0.929, 0.228        , 0.279        , 0.933        ,         10.910, 5.481    , 0.122    , -1.573   , 0.461        , 0.372        , 0.806        ,          9.927, -5.679   , -4.626   , -0.687
 29.662822, 0.573        , -0.593       , -0.566       ,        2502.13, 0.224    , 0.000    , 0.112    , -0.384   ,     0.728, 0.568    , 0.698        , -0.516       , -0.497       ,        2472.72, 0.112    , 0.000    , 0.000    , -0.503   , 0.536    , 0.677    , 0.031        , -0.863       , -0.504       ,        2511.25, 0.671    , 0.336    , 0.112    , -0.242   ,     0.645, -0.724   , -0.189       , -0.028       , -0.982       ,        2479.54, 0.000    , 0.000    , 0.000    , -0.348   , -0.117   ,     0.930, 0.229        , 0.276        , 0.933        ,         10.957, 5.450    , 0.183    , -1.588   , 0.460        , 0.372        , 0.806        ,          9.932, -5.649   , -4.611   , -0.763
 29.683298, 0.572        , -0.591       , -0.569       ,        2507.22, 0.224    , 0.112    , 0.112    , -0.382   ,     0.710, 0.592    , 0.700        , -0.515       , -0.495       ,        2479.71, -0.112   , 0.112    , 0.112    , -0.458   , 0.603    , 0.654    , 0.031        , -0.863       , -0.504       ,        2511.25, 0.224    , 0.224    , -0.112   , -0.225   ,     0.640, -0.735   , -0.192       , -0.028       , -0.981       ,        2492.24, 0.336    , 0.000    , -0.112   , -0.341   , -0.123   ,     0.932, 0.228        , 0.277        , 0.933        ,         10.958, 5.695    , 0.336    , -1.695   , 0.462        , 0.373        , 0.805        ,          9.927, -5.496   , -4.702   , -1.115
 29.703275, 0.572        , -0.591       , -0.569       ,        2507.22, -0.112   , 0.000    , -0.336   , -0.411   ,     0.716, 0.564    , 0.700        , -0.515       , -0.495       ,        2479.71, 0.000    , 0.336    , -0.224   , -0.421   , 0.632    , 0.650    , 0.035        , -0.860       , -0.508       ,        2508.02, 0.000    , 0.112    , 0.000    , -0.253   ,     0.615, -0.747   , -0.192       , -0.028       , -0.981       ,        2492.24, -0.112   , 0.336    , -0.112   , -0.355   , -0.112   ,     0.928, 0.230        , 0.278        , 0.933        ,         10.947, 5.985    , 0.534    , -1.863   , 0.459        , 0.373        , 0.806        ,          9.901, -5.267   , -4.489   , -1.405
 29.725574, 0.571        , -0.595       , -0.565       ,        2508.07, 0.224    , 0.336    , -0.112   , -0.384   ,     0.720, 0.578    , 0.700        , -0.515       , -0.495       ,        2479.71, 0.000    , 0.336    , 0.000    , -0.411   , 0.655    , 0.634    , 0.031        , -0.863       , -0.504       ,        2511.25, 0.336    , 0.224    , -0.112   , -0.255   ,     0.638, -0.727   , -0.188       , -0.028       , -0.982       ,        2490.34, 0.000    , 0.000    , 0.000    , -0.353   , -0.110   ,     0.929, 0.229        , 0.278        , 0.933        ,         10.928, 5.985    , 0.397    , -1.695   , 0.460        , 0.374        , 0.805        ,          9.923, -5.206   , -4.656   , -1.374
 29.746760, 0.572        , -0.593       , -0.567       ,        2518.88, -0.112   , 0.112    , -0.448   , -0.435   ,     0.704, 0.561    , 0.700        , -0.515       , -0.495       ,        2479.71, 0.112    , 0.224    , 0.000    , -0.383   , 0.643    , 0.663    , 0.035        , -0.863       , -0.503       ,        2512.44, 0.112    , 0.336    , -0.224   , -0.244   ,     0.638, -0.730   , -0.193       , -0.028       , -0.981       ,        2481.45, 0.112    , -0.224   , 0.000    , -0.353   , -0.106   ,     0.929, 0.229        , 0.281        , 0.932        ,         10.925, 6.046    , 0.397    , -1.649   , 0.462        , 0.373        , 0.805        ,          9.941, -5.176   , -4.641   , -1.420
 29.769275, 0.572        , -0.591       , -0.569       ,        2507.22, 0.336    , 0.336    , -0.448   , -0.377   ,     0.727, 0.573    , 0.700        , -0.515       , -0.495       ,        2479.71, 0.000    , 0.224    , -0.112   , -0.480   , 0.636    , 0.605    , 0.035        , -0.862       , -0.506       ,        2517.49, -0.112   , 0.112    , -0.224   , -0.238   ,     0.639, -0.731   , -0.188       , -0.024       , -0.982       ,        2490.11, -0.112   , 0.000    , -0.112   , -0.352   , -0.114   ,     0.929, 0.230        , 0.277        , 0.933        ,         10.959, 6.092    , 0.580    , -1.985   , 0.460        , 0.375        , 0.805        ,          9.919, -5.313   , -4.397   , -1.435
 29.790690, 0.571        , -0.595       , -0.565       ,        2508.07, 0.560    , 0.448    , -0.112   , -0.435   ,     0.726, 0.532    , 0.700        , -0.515       , -0.495       ,        2479.71, 0.112    , 0.224    , -0.112   , -0.465   , 0.613    , 0.639    , 0.035        , -0.865       , -0.501       ,        2506.55, 0.448    , 0.336    , -0.224   , -0.250   ,     0.632, -0.734   , -0.193       , -0.032       , -0.981       ,        2481.75, 0.112    , 0.000    , 0.112    , -0.359   , -0.108   ,     0.927, 0.227        , 0.278        , 0.933        ,         10.898, 5.939    , 0.397    , -1.756   , 0.460        , 0.374        , 0.805        ,          9.913, -5.298   , -4.733   , -1.160
 29.813122, 0.570        , -0.598       , -0.564       ,        2514.04, 0.000    , 0.112    , -0.112   , -0.433   ,     0.709, 0.558    , 0.700        , -0.517       , -0.493       ,        2491.16, 0.000    , -0.112   , -0.336   , -0.413   , 0.605    , 0.681    , 0.035        , -0.862       , -0.505       ,        2502.95, -0.112   , 0.112    , -0.224   , -0.246   ,     0.633, -0.734   , -0.193       , -0.028       , -0.981       ,        2481.45, 0.000    , -0.112   , -0.112   , -0.352   , -0.114   ,     0.929, 0.229        , 0.280        , 0.932        ,         10.931, 5.878    , 0.489    , -1.771   , 0.463        , 0.375        , 0.803        ,          9.924, -5.450   , -4.626   , -0.947
 29.835199, 0.574        , -0.594       , -0.564       ,        2512.63, 0.560    , 0.336    , 0.112    , -0.379   ,     0.732, 0.566    , 0.703        , -0.511       , -0.495       ,        2481.59, 0.112    , -0.112   , 0.112    , -0.440   , 0.651    , 0.619    , 0.035        , -0.863       , -0.503       ,        2512.44, 0.000    , 0.000    , 0.112    , -0.255   ,     0.623, -0.740   , -0.191       , -0.028       , -0.981       ,        2501.07, -0.336   , 0.000    , 0.112    , -0.353   , -0.106   ,     0.929, 0.231        , 0.281        , 0.932        ,         10.916, 6.046    , 0.748    , -2.076   , 0.458        , 0.374        , 0.806        ,          9.917, -5.420   , -4.504   , -1.069
 29.856185, 0.574        , -0.594       , -0.564       ,        2512.63, 0.000    , -0.112   , 0.112    , -0.408   ,     0.729, 0.550    , 0.701        , -0.516       , -0.492       ,        2474.07, 0.224    , 0.112    , 0.112    , -0.490   , 0.569    , 0.661    , 0.031        , -0.862       , -0.507       ,        2516.30, 0.112    , 0.112    , -0.112   , -0.249   ,     0.635, -0.732   , -0.193       , -0.028       , -0.981       ,        2481.45, 0.112    , -0.112   , 0.000    , -0.349   , -0.097   ,     0.932, 0.228        , 0.281        , 0.932        ,         10.964, 5.908    , 0.672    , -2.031   , 0.459        , 0.374        , 0.806        ,          9.939, -5.573   , -4.580   , -0.840
 29.876868, 0.572        , -0.593       , -0.567       ,        2518.88, 0.000    , 0.000    , 0.112    , -0.412   ,     0.703, 0.580    , 0.701        , -0.516       , -0.492       ,        2474.07, 0.000    , -0.224   , 0.112    , -0.429   , 0.639    , 0.639    , 0.035        , -0.863       , -0.503       ,        2512.44, -0.112   , 0.000    , 0.112    , -0.263   ,     0.617, -0.742   , -0.192       , -0.028       , -0.981       ,        2492.24, 0.336    , -0.112   , 0.112    , -0.350   , -0.107   ,     0.931, 0.228        , 0.282        , 0.932        ,         10.922, 6.153    , 0.611    , -1.802   , 0.458        , 0.373        , 0.807        ,          9.911, -5.282   , -4.779   , -0.916
 29.898771, 0.574        , -0.594       , -0.564       ,        2512.63, -0.336   , -0.224   , -0.112   , -0.412   ,     0.733, 0.541    , 0.698        , -0.514       , -0.498       ,        2483.48, -0.112   , 0.000    , -0.336   , -0.407   , 0.618    , 0.672    , 0.035        , -0.863       , -0.503       ,        2512.44, -0.336   , -0.224   , 0.000    , -0.234   ,     0.623, -0.746   , -0.192       , -0.024       , -0.981       ,        2492.01, -0.112   , -0.112   , -0.112   , -0.339   , -0.113   ,     0.934, 0.227        , 0.281        , 0.932        ,         10.933, 5.908    , 0.626    , -1.924   , 0.459        , 0.377        , 0.805        ,          9.926, -5.618   , -4.519   , -0.794
